start,end,today,deviceid,imei,control_estudio,encuesta_id,participacion_control,participacion_estudio,Assigned_Group,Current_Group,tipo_encuesta,tariff_code,num_personas,medidor,sexo,nivel_educacion,store_type,mas_gasta_tiempo,porque_mas_gasta_tiempo,hora_pico_energia,dia_pico_energia_choices,ano_pico_energia_choices,epoca_consumo,bombillas,bombillas_horas,celular,celular_horas,internet,internet_horas,radio,radio_horas,television,television_horas,computadora,computadora_horas,refrigerador,refrigerador_horas,abanico,abanico_horas,aire_acondicionado,aire_acondicionado_horas,microondas,microondas_horas,licuadora,licuadora_horas,equipo,equipo_horas,lavadora,lavadora_horas,secadora,secadora_horas,plancha,plancha_horas,plancha_pelo,plancha_pelo_horas,consumo_abanico,consumo_luces,consumo_television,consumo_celular,consumo_radio,consumo_refrigerador,efficiency_bulb,time_fridge,buy_fridge,efficiency_tv,interest_efficiency,estrategias_pasadas_efficiency,estrategias_pasadas_efficiency_resp1,estrategias_pasadas_efficiency_resp2,estrategias_pasadas_efficiency_resp3,fotos_est_eficiencia_energeticaI,fotos_est_eficiencia_energeticaII,barreras_efficiency,barreras_efficiency_resp1,barreras_efficiency_resp2,barreras_efficiency_resp3,razon_eficiencia_energeticaI,razon_eficiencia_energeticaII,razon_eficiencia_energeticaIII,razon_eficiencia_energeticaI_resp1,razon_eficiencia_energeticaII_resp2,razon_eficiencia_energeticaIII_resp3,financiamiento_eficiencia,financiamiento_eficiencia_tamano,financiamiento_eficiencia_meses,financiamiento_solar,financiamiento_solar_tamano,financiamiento_solar_meses,acceso_a_datos,cuenta_de_ahorros,gasto_electrico,gasto_electrico_cordobas,gasto_tarifa_electrica,gasto_agua,gasto_agua_cordobas,gas_casa,gasto_gas,ingresos_mensuales,gastos_mensuales,porcentaje_electricidad,dificultad_pago,dificil_porque_pago,muy_dificil_porque_pago,especifique_porque_dificil,especifique_porque_mdificil,ahorros_si_no,ahorros_cantidad,gasto_servicios,gasto_cosas_basicas,gastos_otros_no_diversion,gastos_diversion,ahorros_gastos,ahorraria_si,gastaria_si,control_de_consumo,como_contro_de_consumo,como_contro_de_consumo_resp1,como_contro_de_consumo_resp2,cuanto_tiempo_dia_control,cuantos_dias_control,informacion_util,para_que_util_nada,para_que_util_nada_resp,para_que_util_masmenos,para_que_util_masmenos_resp,para_que_util_uil,para_que_util_uil_resp,para_que_util_muyutil,para_que_util_muyutil_resp,uso_informacion_disnorte,uso_informacion_disnorte_resp1,uso_informacion_disnorte_resp2,comparte_papel_info,comparte_papel_info_si,comparte_papel_info_si_resp,type_pago,tiempo_pago,type_pago_quality,porque_facil_pago,porque_relafacil_pago,porque_complicado_pago,porque_muycomplicado_pago,tipo_telefono,telefono_suyo,tel_whatsapp,telefonos,internet_uso,foto_gasto_electrico,foto_recibo,especifique_gasto_electrico,coordenadasIII,X_coordenadasIII_latitude,X_coordenadasIII_longitude,X_coordenadasIII_altitude,X_coordenadasIII_precision,meta.instanceID,X_id,X_uuid,X_submission_time,X_tags,X_notes,X_version,X_duration,X_submitted_by,focos_eficiencia_ahorro,focos_eficiencia_cuanto,ventana_eficiencia_ahorro,ventana_eficiencia_cuanto,botella_eficiencia_ahorro,botella_eficiencia_cuanto,cortina_eficiencia_ahorro,cortina_eficiencia_cuanto,refri_eficiencia_ahorro,refri_eficiencia_cuanto,abanico_eficiencia_ahorro,abanico_eficiencia_cuanto,tv_eficiencia_ahorro,tv_eficiencia_cuanto,survey_time
2018-02-19T15:58:13.000-05:00,2018-03-13T09:22:00.000-05:00,2/19/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,165,n/a,si,NA,NA,micro_empresa,t1,7,si,mujer,ciclo_diversificado,pulperia,noche,NA,23,sabado,abril,verano,6,3,1,1,1,16,n/a,n/a,1,4,n/a,n/a,1,4,3,7,n/a,n/a,n/a,n/a,1,5 minutos,n/a,n/a,1,30 minutos,n/a,n/a,1,1 hora a la semana,n/a,n/a,20,5,10,5,n/a,40,led,72,A un amigo,led,estoy_muy_interesado,"El Freezer solo lo uso 4 horas, mantenemos las luces apagadas, lo que no se usa se apaga",turn_off_fridge,schedule_of_consumption,turn_off,n/a,n/a,"A mÕóë_ nadie me ayuda, sÕóë_lo yo estoy pendiente de todo y asÕóë_ es muy difÕóë_cil",no_support,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,si,n/a,n/a,si,n/a,n/a,si,si,160,2150,15,n/a,550,Cocinar,330,10000,9000,70,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,3000,4000,n/a,500,ahorraria,"Mejoras a la vivienda, invertir mÕóëçs en el negocio",n/a,no,n/a,,,n/a,n/a,mas_o_menos,n/a,,Miro mis gastos,see_consumption,n/a,,n/a,,Para irme midiendo,control_consumption,,no,n/a,,persona_banco,20,facil,Para mÕóë_ es rÕóëçpido,n/a,n/a,n/a,smart_phone,88177694,telefono,n/a,no,si,http://classic.ona.io/api/v1/files/7312865?filename=niuera/attachments/1519076877509395203991-16_49_14.jpg,n/a,12.127027 -86.22155 0 23.299999237060547,12,-86,0,23,uuid:62ccdd7d-ba9e-48d7-9abd-dd29133187fd,26350671,62ccdd7d-ba9e-48d7-9abd-dd29133187fd,2018-03-13T14:23:06,NA,NA,2.02E+11,1877027,,mucho,60,mucho,350,mas o menos,150,mucho,200,mucho,7000,mucho,600,mucho,4500,endline
2018-02-19T12:50:05.000-05:00,2018-03-13T09:31:19.000-05:00,2/19/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,209,n/a,si,NA,NA,micro_empresa,t1,3,si,mujer,universidad,pulperia,noche,NA,19,domingo,diciembre,igual,20,"6 se usan por 4 horas, 2 por 30 minutos y las demÕóëçs sÕóë_lo si es necesario",3,8,1,24,1,3,3,6,n/a,n/a,6,24,2,12,2,"1 pasa 8 horas, el otro 24 horas",1,Casi no se usa,1,No se utiliza,n/a,n/a,1,4 veces por semana como 1 hora,n/a,n/a,1,1 vez a la semana por media hora,1,1 vez a la semana,4,5,6,2,1,45,led,120,Es de coca cola,led,estoy_muy_interesado,"Mantener las luces apagadas, es lo Õóë_nico que puedo controlar y no",less_lights,,,n/a,n/a,"El dinero, yo necesito reparar el sistema elÕóë©ctrico pero se me ha complicado",economic_capacity,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_co2,reduce_co2,si,n/a,n/a,si,n/a,n/a,si,si,600,5000,5,n/a,200,Cocinar,150,15000,14000,45,muy_dificil,n/a,caro,n/a,n/a,no,n/a,7200,6000,900,4500,ahorraria,Para invertirlo,n/a,no,n/a,,,n/a,n/a,no_me_sirve,Porque ni se le entiende,isnt_clear,n/a,,n/a,,n/a,,Para pagar,pay,,no,n/a,,persona_empresa,120,complicado,n/a,n/a,Tengo que mandar a alguien a pagar porque yo no tengo tiempo,n/a,smart_phone,83859812,telefono,n/a,si,si,http://classic.ona.io/api/v1/files/7313020?filename=niuera/attachments/1519071358178-690445623-15_16_27.jpg,n/a,12.127027 -86.22155 0 23.299999237060547,12,-86,0,23,uuid:e5e4b1ed-0bbd-4134-beab-9c332026a292,26351105,e5e4b1ed-0bbd-4134-beab-9c332026a292,2018-03-13T14:31:52,NA,NA,2.02E+11,1888874,,mas o menos,150,mas o menos,600,poco,no pagaria,mas o menos,400,mucho,20000,mas o menos,1600,mas o menos,15000,endline
2018-02-26T11:07:32.000-05:00,2018-03-13T09:35:28.000-05:00,2/26/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,325,si,n/a,NA,NA,casa,t0,10,si,mujer,universidad,n/a,tarde,NA,13,domingo,diciembre,igual,4,4,4,1,n/a,n/a,1,2,3,2,1,1,1,24,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2 horas al mes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,20,5,10,70,led,24,Curacao,led,me_interesa,"Apagar las luces, usar los equipos lo menos posible, y evitar planchar",less_lights,less_appliances,remove_ironing,n/a,n/a,Aunque uno busque la manera de ahorrar siempre sale lo mismo,price_energy,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_ambiente,reduce_environment,si,150000,36,si,n/a,n/a,si,si,170,1200,8,22000,300,Cocinar,330,6000,6000,70,dificil,other,n/a,Porque no todos trabajamos en la casa,n/a,no,n/a,1500,4000,1500,n/a,ahorraria,Para invertir,n/a,si,Con los recibos vamos viendo si nos ha subido o bajado,watch_receipts,,5,2,mas_o_menos,n/a,,Para saber la cantidad que consumimos y ver la especificaciÕóë_n de todos los gastos,see_detailed_consumption,n/a,,n/a,,Para llevar un control de los gastos,control_consumption,,si,"Hablamos con los vecinos que nos sale muy alto,",talk_about_cost_energy,persona_empresa,3,complicado,n/a,n/a,Tenemos que hacer fila,n/a,smart_phone,"84652370, 7744649)9",whatsapp,n/a,n/a,si,http://classic.ona.io/api/v1/files/7313113?filename=niuera/attachments/1519747758009439750459-11_13_29.jpg,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:6a34e4e8-d693-4abf-8e17-f26fe72ae907,26351333,6a34e4e8-d693-4abf-8e17-f26fe72ae907,2018-03-13T14:35:58,NA,NA,2.02E+11,1290476,,mucho,50,mucho,1000,mas o menos,120,mucho,1000,mucho,7000,mucho,500,mucho,3500,endline
2018-02-27T11:13:46.000-05:00,2018-03-13T09:54:22.000-05:00,2/27/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,237,n/a,si,NA,NA,casa,t0,4,si,mujer,ciclo_diversificado,n/a,noche,NA,20,domingo,diciembre,verano,6,3.5,3,2,1,10,1,5,2,4,n/a,n/a,1,24,2,8,n/a,n/a,n/a,n/a,1,5 minutos,n/a,n/a,1,4 horas a la semana,n/a,n/a,1,2 horas a la semana,n/a,n/a,20,20,15,5,15,25,led,24,El gallo mÕóëçs gallo,led,mas_o_menos,"En la casa solo hay luces ahorrativas y se encienden poco, la plancha y la lavadora la usamos una vez a la semana",efficient_bulbs,less_ironing,less_washing_machine,n/a,n/a,Ninguna,nothing,,,reducir_ambiente,reduce_environment,gasto_hogar,home_expense,reducir_co2,reduce_co2,no,n/a,n/a,no,n/a,n/a,si,no,230,1800,6,n/a,400,Cocinar,300,20000,20000,10,relativamente_facil,n/a,n/a,n/a,n/a,no,n/a,3500,12000,2000,n/a,ahorraria,Para una emergencia,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,AhÕóë_ se ve cuando le baja la luz,see_variation_of_consumption,n/a,,Pagar,pay,,si,"Con mi familia, que vean que la luz bajÕóë_, que sigamos asÕóë_ y ellos ayudan con el pago",ask_them_to_save,persona_banco,120,facil,Me da igual hacerlo,n/a,n/a,n/a,n/a,22706610,n/a,n/a,n/a,si,n/a,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:715c034e-a93d-4a87-bd0a-9e27732d8907,26352320,715c034e-a93d-4a87-bd0a-9e27732d8907,2018-03-13T14:54:40,NA,NA,2.02E+11,1204836,,mas o menos,60,mas o menos,300,poco,30,mas o menos,150,mas o menos,6000,mas o menos,400,mas o menos,1200,endline
2018-02-27T12:14:15.000-05:00,2018-03-13T09:58:23.000-05:00,2/27/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,7,n/a,si,NA,NA,casa,tjubilados,7,si,hombre,primaria,n/a,medio_dia,NA,11,n/a,diciembre,igual,6,"1 pasa como 12 horas, la otra solo momentos",7,1,1,24,1,2 horas a la semana,2,4,1,4,1,8,5,9,n/a,n/a,1,No se usa,1,30 minutos,n/a,n/a,1,2 horas a la semana,n/a,n/a,n/a,n/a,n/a,n/a,10,5,5,5,5,50,led,12,BodegÕóë_n,viejo,me_interesa,"Apago las luces, solo se lava una vez a la semana, y apagamos la mantenedora",less_lights,less_washing_machine,turn_off_fridge,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,no,n/a,n/a,no,n/a,n/a,si,no,160,1500,7,n/a,500,Cocinar,330,13000,11000,50,dificil,other,n/a,Porque nuestros ingresos son muy bajos,n/a,no,n/a,2000,10000,n/a,n/a,ahorraria,Para vivir mejor o comprar una casa,n/a,no,n/a,,,n/a,n/a,no_me_sirve,Es que ahÕóë_ solo te dicen lo que te roban,its_unreliable,n/a,,n/a,,n/a,,Para pagar,pay,,no,n/a,,persona_banco,30,facil,Es cerca,n/a,n/a,n/a,chiclero,77044172,telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7313874?filename=niuera/attachments/1519752743848439750459-12_32_56.jpg,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:fe2bb118-d5b0-4166-a523-24c02f9298bc,26352575,fe2bb118-d5b0-4166-a523-24c02f9298bc,2018-03-13T14:58:56,NA,NA,2.02E+11,1201448,,mucho,50,mucho,600,mas o menos,50,mas o menos,150,mas o menos,4500,mas o menos,700,mas o menos,1000,endline
2018-02-27T15:30:47.000-05:00,2018-03-13T10:00:41.000-05:00,2/27/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,356,n/a,si,NA,NA,casa,t0,3,si,mujer,primaria,pulperia,medio_dia,NA,14,n/a,abril,verano,3,4,2,30 minutos,n/a,n/a,1,3,2,2,n/a,n/a,1,3,n/a,n/a,n/a,n/a,1,No lo ocupamos,n/a,n/a,n/a,CT,n/a,n/a,n/a,n/a,1,1 hora a la semana,n/a,n/a,n/a,20,10,5,5,30,led,11,Es de Pepsi,viejo,me_interesa,"Apagar las luces no usar los aparatos, eliminar los abanicos",turn_off,less_appliances,remove_appliances,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,independencia_energetica,energy_independence,si,30000,36,si,1000,3,si,si,90,700,6,n/a,250,Cocinar,270,3000,3000,10,dificil,other,n/a,No tengo trabajo,n/a,no,n/a,800,2300,n/a,n/a,ahorraria,Para mÕóë_ hijo,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para saber lo que tengo que pagar,know_payment,n/a,,Para pagar,pay,,no,n/a,,persona_individuo,5,facil,Pasan en frente de casa,n/a,n/a,n/a,chiclero,76265067,telefono,n/a,n/a,si,n/a,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:8367859d-51fc-4467-8135-e5cb7760dccb,26352670,8367859d-51fc-4467-8135-e5cb7760dccb,2018-03-13T15:01:32,NA,NA,2.02E+11,1189794,,mucho,100,mas o menos,70,poco,40,mucho,100,mucho,5000,mucho,700,poco,800,endline
2018-02-27T16:10:08.000-05:00,2018-03-13T10:05:49.000-05:00,2/27/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,385,si,n/a,NA,NA,casa,t0,2,si,mujer,primaria,n/a,noche,NA,19,sabado,abril,verano,5,6,1,1,n/a,n/a,n/a,n/a,1,2,n/a,n/a,n/a,n/a,1,No lo utilizo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,20,10,n/a,n/a,led,n/a,n/a,lcd,me_interesa,"Desenchufar todo, apagar la luz que no se ocupa, hay aparatos que no se usan",turn_off,less_lights,remove_appliances,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,si,n/a,n/a,no,n/a,n/a,si,si,n/a,2000,n/a,n/a,150,Cocinar,160,5000,6000,50,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,3000,3200,n/a,n/a,ahorraria,Mejoras a la vivienda,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para ver todo lo que cobran,know_payment,n/a,,Para pagar,pay,,no,n/a,,persona_individuo,5,facil,No tengo mucho tiempo y asÕóë_ es mÕóëçs rÕóëçpido,n/a,n/a,n/a,n/a,22525094,n/a,n/a,n/a,si,http://classic.ona.io/api/v1/files/7314067?filename=niuera/attachments/1519766475799-1327819616-16_21_36.jpg,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:96520801-9e5a-4583-895e-38ae25efb3a0,26352957,96520801-9e5a-4583-895e-38ae25efb3a0,2018-03-13T15:06:57,NA,NA,2.02E+11,1187741,,poco,100,mas o menos,200,mucho,100,mucho,250,mucho,10000,mas o menos,150,poco,8000,endline
2018-02-27T16:28:40.000-05:00,2018-03-13T10:19:39.000-05:00,2/27/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,154,n/a,si,NA,NA,micro_empresa,t1,5,si,mujer,universidad,pulperia,noche,NA,18,domingo,n/a,igual,4,3,2,1,1,4,n/a,n/a,1,4,1,n/a,2,12,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1 hora a la semana,n/a,n/a,10,20,20,10,n/a,40,led,6,Oriental,led,me_interesa,"EliminÕóë© varios equipos, apago las luces, hay varios aparatos que no uso",remove_appliances,less_lights,,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_ambiente,reduce_environment,si,n/a,n/a,si,n/a,n/a,si,no,900,2500,n/a,n/a,500,Cocinar,320,20000,20000,50,muy_dificil,n/a,caro,n/a,n/a,no,n/a,3500,9000,n/a,n/a,ahorraria,Para una inversiÕóë_n,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para ver el gasto,see_consumption,n/a,,Para pagar,pay,,no,n/a,,internet,5,facil,Lo hace mi hija,n/a,n/a,n/a,n/a,22789409,n/a,n/a,n/a,si,http://classic.ona.io/api/v1/files/7314803?filename=niuera/attachments/1519767677404439750459-16_41_32.jpg,n/a,12.12766 -86.221391 0 100,12,-86,0,100,uuid:82ccdc43-1f5f-4c81-b7fc-0e25a6cd2c65,26353942,82ccdc43-1f5f-4c81-b7fc-0e25a6cd2c65,2018-03-13T15:20:34,NA,NA,2.02E+11,1187459,,mas o menos,80,mas o menos,100,poco,50,mas o menos,120,mas o menos,5000,mas o menos,500,mas o menos,4000,endline
2018-03-05T14:59:28.000-05:00,2018-03-13T10:47:12.000-05:00,3/5/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,353,si,n/a,NA,NA,casa,tjubilados,2,si,mujer,ciclo_diversificado,n/a,noche,NA,19,n/a,diciembre,igual,5,3,1,2,1,24,n/a,n/a,1,3,n/a,n/a,1,24,1,2,n/a,n/a,n/a,n/a,1,10 minutos,n/a,n/a,1,2 horas a la semana,n/a,n/a,1,No se usa,n/a,n/a,10,20,20,10,n/a,20,fluorescentes,12,El gallo mÕóëçs gallo,viejo,no_me_interesa,Apagar las luces y todo lo que no se ocupa,less_lights,turn_off,,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,no,n/a,n/a,no,n/a,n/a,si,si,100,300,n/a,n/a,400,Cocinar,250,5000,5000,40,facil,n/a,n/a,n/a,n/a,si,500,1000,3500,n/a,n/a,ahorraria,Para dejÕóëçrselo a mis hijos,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para ver el consumo,see_consumption,n/a,,Para el ahorro,save,,no,n/a,,persona_empresa,60,facil,Busco a alguien que me lo vaya a pagar,n/a,n/a,n/a,n/a,22495848,n/a,n/a,n/a,si,http://classic.ona.io/api/v1/files/7315675?filename=niuera/attachments/1520280391156-794841691-15_6_45.jpg,n/a,12.13516 -86.23317 119.69999694824219 11,12,-86,120,11,uuid:ddab091a-b67a-46a8-a2f2-0bdadaa48c9e,26355824,ddab091a-b67a-46a8-a2f2-0bdadaa48c9e,2018-03-13T15:47:44,NA,NA,2.02E+11,676064,,mas o menos,90,mucho,300,mas o menos,100,mas o menos,500,poco,10000,poco,600,poco,600,endline
2018-03-06T15:54:38.000-05:00,2018-03-13T10:49:51.000-05:00,3/6/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,34,si,n/a,NA,NA,casa,tjubilados,3,si,hombre,primaria,n/a,no_se,NA,n/a,n/a,n/a,igual,4,2,1,1,n/a,n/a,1,No lo usamos,1,2,n/a,n/a,n/a,n/a,1,No lo uso,n/a,n/a,n/a,n/a,1,No la uso,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,40,10,n/a,n/a,led,n/a,n/a,viejo,me_interesa,"No encender las luces, y no uso casi ningÕóë_n aparatos",less_lights,less_appliances,,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_ambiente,reduce_environment,no,n/a,n/a,si,n/a,n/a,si,si,130,400,n/a,n/a,200,Cocinar,100,3400,4000,30,dificil,other,n/a,Porque solo dependo de mi jubilaciÕóë_n,n/a,no,n/a,600,3000,200,n/a,ahorraria,Para una emergencia,n/a,no,n/a,,,n/a,n/a,no_me_sirve,"Porque no comunican nada, solo dicen van a subir y ya subiÕóë_",its_unreliable,n/a,,n/a,,n/a,,Para pagar,pay,,no,n/a,,persona_banco,30,facil,Cuando voy a hacer otras cosas hago el pago,n/a,n/a,n/a,chiclero,83936498,n/a,n/a,n/a,si,http://classic.ona.io/api/v1/files/7315772?filename=niuera/attachments/1520370855693-147261869-16_15_57.jpg,n/a,12.127033 -86.221553 0 22.0310001373291,12,-86,0,22,uuid:c04e5a75-e18d-4fe1-be0f-7cb9ef9a4acc,26356104,c04e5a75-e18d-4fe1-be0f-7cb9ef9a4acc,2018-03-13T15:50:17,NA,NA,2.02E+11,586513,,mas o menos,75,mas o menos,100,mas o menos,50,poco,no pagaria,mas o menos,3000,poco,200,poco,1000,endline
2018-03-07T12:21:00.000-05:00,2018-03-13T11:07:25.000-05:00,3/7/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,349,n/a,si,NA,NA,micro_empresa,t1,10,si,mujer,ciclo_diversificado,pulperia,tarde,NA,17,domingo,diciembre,verano,6,4,7,2,1,24,1,No se usa,4,"1 por 8 horas, los otros 4 horas",1,Casi no se usa,2,24,5,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,5 hola la semana,n/a,n/a,1,2 horas a la semana,n/a,n/a,20,2,30,1,1,50,led,120,Curacao,led,me_interesa,"Cambiar a luces ahorrativas, hemos reparado el sistema elÕóë©ctrico, y reparamos una refrigeradora",efficient_bulbs,fix_elecrical_system,fix_fridge,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,si,n/a,n/a,si,n/a,n/a,si,si,580,4500,7,n/a,600,Cocinar,320,18000,21000,20,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,4500,10000,3000,300,ahorraria,Para una emergencia,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para ver la variaciÕóë_n del consumo,see_variation_of_consumption,n/a,,Para pagar,pay,,no,n/a,,persona_banco,20,facil,Es cerca,n/a,n/a,n/a,n/a,22528382,n/a,n/a,si,si,http://classic.ona.io/api/v1/files/7316411?filename=niuera/attachments/IMG_20170620_134516-11_7_15.jpg,n/a,n/a,n/a,n/a,n/a,n/a,uuid:6a2ae4d2-a597-43a9-9c78-7c220de8cbbc,26357054,6a2ae4d2-a597-43a9-9c78-7c220de8cbbc,2018-03-13T16:08:25,NA,NA,2.02E+11,513985,,mucho,60,mucho,600,mucho,200,mas o menos,230,mucho,7000,mas o menos,300,mas o menos,3000,endline
2018-03-09T06:42:41.000-05:00,2018-03-13T11:16:32.000-05:00,3/9/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,control,27,si,n/a,NA,NA,casa,t0,3,si,mujer,ciclo_basico,n/a,manana,NA,8,n/a,diciembre,verano,3,3,1,30 minutos,n/a,n/a,n/a,n/a,2,6,1,4,n/a,n/a,2,8,n/a,n/a,n/a,n/a,1,No la uso,1,5,n/a,n/a,n/a,n/a,1,2 horas a la semana,n/a,n/a,10,10,30,5,n/a,n/a,fluorescentes,n/a,n/a,dlp,me_interesa,"Dormirme temprano para no estar consumiendo, no tengo varios equipos que consumen mucho, y no plancho, eliminÕóë© la refrigeradora",sleep_early,remove_ironing,remove_fridge,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,no,n/a,n/a,no,n/a,n/a,si,no,200,300,n/a,n/a,800,Cocinar,300,15000,12000,30,relativamente_facil,n/a,n/a,n/a,n/a,no,n/a,1200,7000,n/a,n/a,ahorraria,Mejorar mi vivienda,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Yo miro que es importante para algÕóë_n trÕóëçmite o demostrar que estÕóëç bien con el servicio,reference,n/a,,Para pagar,pay,,si,"Con mis vecinos, hay gente que se sorprende porque pago poco, yo les digo que hay varios aparatos que no uso, y mÕóëçs ahora que hay menos personas en la casa me sale menos todavÕóë_a",talk_about_saving_tips,persona_individuo,5,facil,La camioneta pasa en frente de mi casa,n/a,n/a,n/a,chiclero,"83845502, 82065976",telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7316528?filename=niuera/attachments/1520615338575-1766819230-12_9_7.jpg,n/a,12.12712 -86.221502 0 26.825000762939453,12,-86,0,27,uuid:ed7ede34-dd1d-488e-b485-0fd753df6e60,26357537,ed7ede34-dd1d-488e-b485-0fd753df6e60,2018-03-13T16:17:33,NA,NA,2.02E+11,362031,,mucho,35,mas o menos,150,poco,50,mas o menos,200,poco,3000,poco,300,mas o menos,1500,endline
2018-03-09T12:20:55.000-05:00,2018-03-13T11:30:09.000-05:00,3/9/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,86,n/a,si,NA,NA,casa,tjubilados,11,si,mujer,ciclo_diversificado,n/a,noche,NA,21,sabado,diciembre,verano,6,6,8,1,1,24,n/a,n/a,4,3,1,2,1,10,3,2,n/a,n/a,n/a,n/a,1,5 minutos,1,8,n/a,n/a,n/a,n/a,1,10 minutos,1,1,10,15,15,15,n/a,20,led,48,A un vecino,led,me_interesa,"Cambiamos las luces, apagamos todo temprano, hemos tratado de disminuir los aparatos",efficient_bulbs,turn_off,remove_appliances,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_co2,reduce_co2,reducir_ambiente,reduce_environment,no,n/a,n/a,si,n/a,n/a,si,si,120,400,5,26000,360,Cocinar,300,18000,20000,10,facil,n/a,n/a,n/a,n/a,si,1500,650,15000,6000,1000,ahorraria,Para una emergencia,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Ver quÕóë© es todo lo que estoy pagando,know_payment,n/a,,"Para reclamar, llevar un registro del gasto y pagar",claims,pay,si,"Con los vecinos, comparamos nuestro consumo",compare_consumption,persona_banco,30,facil,Es cerca,n/a,n/a,n/a,smart_phone,82753190,n/a,n/a,n/a,no,n/a,n/a,12.12712 -86.221502 0 26.825000762939453,12,-86,0,27,uuid:90cc959c-4d5e-4704-934b-85ad11fcec04,26357866,90cc959c-4d5e-4704-934b-85ad11fcec04,2018-03-13T16:30:55,NA,NA,2.02E+11,342554,,mucho,45,mucho,150,mas o menos,100,poco,120,mucho,13000,mas o menos,600,mas o menos,5000,endline
